-1, 1, 5, 1, 8
-2, 2, 10, 2, 16
-3, 3, 16, 3, 17
-4, 4, 21, 4, 24
-4, 4, 21, 6, 30
-5, 5, 26, 7, 38
-6, 7, 26, 8, 46
-7, 8, 31, 9, 52
-8, 9, 36, 11, 55
-7, 8, 32, 11, 58
-8, 9, 37, 12, 66
-9, 10, 43, 12, 69
-10, 11, 49, 12, 72
-11, 12, 55, 12, 75
-11, 12, 56, 13, 75
-12, 13, 61, 15, 79
-13, 14, 67, 16, 83
-14, 16, 67, 18, 87
-14, 15, 72, 20, 90
-15, 16, 77, 22, 94
-16, 17, 83, 22, 97
-17, 18, 89, 22, 101
-17, 17, 96, 21, 99
-18, 19, 96, 23, 101
-19, 21, 96, 24, 109
-20, 23, 97, 24, 113
-21, 24, 102, 25, 121
-21, 24, 102, 26, 129
-21, 24, 103, 26, 135
-22, 25, 108, 27, 141
-23, 26, 114, 27, 150
-24, 29, 110, 27, 153
-25, 30, 115, 28, 161
-25, 29, 121, 28, 163
-26, 30, 126, 29, 171
-27, 31, 132, 30, 169
-28, 33, 133, 30, 174
-29, 34, 139, 30, 180
-30, 35, 144, 31, 187
-31, 37, 145, 31, 191
-31, 38, 142, 30, 189
-32, 39, 147, 32, 192
-33, 41, 147, 33, 198
-33, 41, 148, 33, 199
-34, 43, 148, 34, 207
-35, 45, 149, 34, 210
-35, 45, 150, 34, 213
-35, 44, 155, 36, 216
-36, 45, 161, 36, 219
-37, 46, 166, 37, 227
-38, 47, 171, 38, 235
-38, 47, 172, 38, 238
-39, 49, 173, 39, 234
-40, 50, 179, 39, 237
-41, 51, 186, 39, 238
-42, 52, 192, 39, 241
-43, 53, 198, 39, 244
-44, 54, 204, 39, 245
-45, 56, 205, 39, 249
-46, 57, 210, 40, 257
-46, 57, 211, 40, 260
-47, 58, 216, 43, 259
-48, 59, 221, 44, 265
-48, 59, 222, 46, 266
-48, 59, 222, 47, 274
-49, 61, 223, 47, 277
-50, 62, 228, 48, 284
-51, 63, 234, 48, 287
-52, 64, 239, 49, 295
-53, 66, 240, 49, 298
-54, 69, 237, 48, 299
-55, 70, 242, 49, 307
-56, 71, 247, 50, 315
-57, 72, 253, 50, 318
-57, 72, 253, 52, 323
-57, 73, 250, 51, 323
-57, 73, 251, 51, 326
-58, 74, 257, 51, 328
-59, 75, 262, 53, 332
-60, 76, 268, 53, 336
-61, 77, 274, 54, 340
-62, 78, 279, 55, 347
-63, 79, 285, 55, 352
-63, 78, 290, 57, 355
-63, 78, 290, 59, 356
-63, 78, 291, 60, 360
-64, 79, 296, 62, 363
-65, 80, 301, 64, 369
-66, 81, 306, 66, 372
-67, 82, 311, 67, 380
-68, 83, 317, 67, 383
-69, 84, 322, 68, 391
-68, 83, 318, 68, 394
-69, 85, 318, 70, 400
-70, 87, 319, 69, 408
-70, 87, 319, 70, 416
-71, 88, 324, 72, 422
-71, 89, 320, 71, 430
-72, 92, 316, 71, 436
-72, 91, 322, 72, 442
-73, 92, 328, 72, 447
-74, 93, 333, 74, 450
-75, 94, 340, 73, 448
-76, 95, 346, 74, 446
-76, 94, 351, 76, 449
-77, 95, 357, 76, 452
-78, 96, 362, 77, 458
-79, 97, 367, 78, 464
-80, 99, 368, 78, 466
-80, 99, 368, 79, 472
-81, 101, 368, 82, 470
-81, 100, 373, 83, 478
-82, 101, 379, 83, 481
-83, 102, 384, 84, 489
-84, 104, 384, 86, 492
-85, 106, 385, 86, 496
-86, 107, 390, 88, 500
-87, 108, 396, 88, 504
-86, 107, 392, 88, 507
-87, 108, 398, 88, 510
-88, 110, 399, 88, 516
-89, 111, 405, 88, 521
-90, 112, 410, 89, 530
