-1, 1, 5, 1, 8
-2, 2, 10, 2, 16
-3, 3, 17, 1, 17
-4, 4, 22, 2, 24
-4, 4, 22, 5, 25
-5, 5, 27, 7, 28
-6, 7, 27, 8, 36
-7, 9, 27, 9, 42
-8, 10, 32, 11, 45
-7, 9, 28, 11, 48
-8, 10, 33, 12, 56
-9, 11, 39, 12, 59
-10, 12, 45, 12, 62
-11, 13, 51, 12, 65
-11, 13, 52, 13, 65
-12, 15, 52, 15, 69
-13, 16, 58, 17, 68
-14, 18, 58, 20, 67
-14, 17, 63, 22, 70
-15, 18, 68, 24, 74
-16, 19, 74, 24, 77
-16, 18, 80, 24, 81
-16, 17, 87, 23, 79
-17, 19, 87, 25, 81
-18, 21, 87, 26, 89
-19, 23, 88, 27, 88
-20, 25, 88, 28, 96
-20, 25, 88, 29, 104
-20, 26, 84, 30, 105
-21, 27, 89, 31, 111
-22, 28, 95, 31, 120
-23, 31, 91, 31, 123
-24, 32, 96, 32, 131
-24, 32, 97, 32, 133
-24, 31, 102, 33, 141
-25, 32, 108, 34, 139
-26, 34, 109, 34, 144
-27, 35, 115, 34, 150
-28, 36, 121, 33, 157
-29, 38, 122, 33, 161
-29, 39, 119, 32, 159
-30, 40, 124, 34, 162
-31, 42, 124, 35, 168
-31, 42, 125, 35, 169
-32, 44, 125, 36, 177
-33, 46, 126, 37, 175
-33, 46, 127, 38, 173
-33, 45, 133, 39, 171
-34, 46, 139, 39, 174
-35, 47, 144, 40, 182
-36, 49, 144, 41, 190
-36, 49, 145, 41, 193
-37, 51, 146, 42, 189
-37, 51, 146, 43, 196
-38, 52, 152, 43, 199
-38, 52, 152, 44, 207
-39, 53, 158, 44, 210
-40, 55, 158, 45, 218
-41, 56, 164, 45, 221
-42, 57, 170, 45, 225
-43, 58, 175, 47, 229
-44, 59, 181, 47, 232
-44, 59, 182, 48, 230
-45, 61, 183, 48, 233
-46, 62, 188, 51, 231
-47, 63, 193, 53, 234
-48, 64, 199, 52, 240
-48, 64, 199, 53, 248
-49, 65, 205, 53, 253
-50, 66, 210, 54, 261
-50, 66, 211, 54, 264
-49, 65, 208, 53, 265
-50, 66, 213, 54, 273
-51, 67, 218, 55, 281
-52, 68, 224, 55, 284
-52, 68, 224, 57, 289
-52, 69, 221, 56, 289
-52, 69, 222, 56, 292
-53, 70, 228, 56, 294
-54, 72, 228, 58, 298
-55, 73, 234, 58, 302
-56, 74, 240, 59, 306
-57, 75, 245, 60, 313
-57, 75, 246, 60, 317
-58, 77, 247, 59, 325
-59, 79, 247, 60, 331
-59, 79, 248, 62, 330
-60, 80, 254, 62, 333
-61, 81, 259, 64, 339
-62, 82, 264, 66, 342
-63, 83, 269, 67, 350
-63, 83, 269, 70, 349
-64, 84, 274, 72, 352
-65, 86, 276, 71, 353
-65, 86, 277, 71, 359
-66, 88, 278, 70, 367
-66, 88, 278, 71, 375
-67, 90, 278, 73, 381
-67, 91, 274, 72, 389
-68, 94, 270, 72, 395
-68, 93, 276, 74, 396
-69, 94, 282, 74, 399
-70, 95, 287, 75, 407
-71, 96, 292, 77, 410
-72, 97, 298, 78, 408
-72, 96, 303, 80, 411
-73, 97, 309, 81, 409
-74, 98, 314, 82, 415
-75, 99, 319, 83, 421
-76, 101, 321, 82, 419
-76, 101, 322, 82, 424
-76, 101, 323, 82, 427
-77, 103, 324, 83, 426
-77, 103, 325, 84, 432
-78, 104, 330, 85, 438
-79, 105, 337, 84, 442
-80, 106, 342, 86, 448
-81, 107, 347, 87, 454
-82, 109, 348, 87, 457
-83, 111, 348, 88, 465
-83, 111, 350, 87, 463
-84, 112, 355, 89, 466
-85, 114, 355, 90, 474
