0, -1, 5, 1, 8
-1, 0, 10, 3, 11
-1, -1, 17, 2, 12
-2, 1, 17, 3, 19
-2, 1, 18, 4, 20
-3, 2, 23, 6, 23
-4, 4, 24, 6, 26
-5, 6, 26, 5, 24
-5, 7, 22, 6, 22
-5, 6, 27, 9, 20
-6, 7, 32, 11, 23
-7, 8, 38, 12, 21
-7, 8, 40, 12, 20
-7, 9, 37, 11, 19
-8, 11, 39, 10, 17
-8, 11, 41, 9, 15
-9, 13, 43, 8, 13
-10, 15, 43, 10, 17
-10, 15, 44, 9, 24
-10, 15, 44, 12, 22
-10, 14, 51, 11, 26
-11, 15, 57, 11, 27
-12, 17, 57, 14, 25
-13, 19, 58, 13, 31
-13, 19, 58, 15, 34
-13, 19, 58, 18, 32
-13, 19, 59, 18, 35
-14, 20, 66, 17, 34
-14, 20, 67, 16, 42
-14, 20, 68, 16, 45
-14, 21, 64, 17, 46
-14, 21, 64, 18, 54
-15, 22, 69, 21, 53
-16, 23, 75, 22, 51
-17, 25, 76, 23, 52
-17, 25, 76, 25, 54
-17, 24, 81, 26, 62
-17, 24, 83, 25, 60
-16, 23, 80, 24, 61
-16, 23, 81, 24, 64
-16, 23, 82, 24, 67
-16, 24, 79, 23, 66
-16, 24, 81, 22, 64
-16, 25, 78, 21, 63
-16, 25, 79, 21, 66
-16, 25, 80, 21, 69
-15, 24, 77, 22, 65
-16, 26, 78, 22, 66
-17, 28, 78, 23, 74
-17, 28, 79, 24, 72
-17, 28, 80, 25, 70
-17, 28, 81, 26, 68
-18, 30, 82, 26, 69
-19, 32, 82, 28, 72
-19, 31, 88, 29, 70
-19, 31, 89, 29, 76
-19, 30, 95, 29, 79
-19, 30, 96, 29, 83
-19, 31, 92, 31, 79
-19, 31, 93, 31, 82
-19, 31, 93, 33, 85
-20, 32, 99, 33, 88
-21, 34, 101, 32, 89
-22, 35, 107, 33, 88
-22, 34, 112, 36, 86
-22, 34, 113, 37, 85
-22, 34, 115, 36, 84
-23, 36, 116, 37, 88
-24, 38, 118, 36, 87
-24, 37, 124, 36, 90
-24, 37, 124, 38, 93
-25, 38, 129, 40, 96
-26, 39, 135, 39, 102
-26, 39, 136, 38, 110
-26, 39, 137, 38, 113
-26, 39, 137, 41, 111
-27, 41, 139, 40, 111
-27, 41, 140, 40, 114
-27, 42, 136, 41, 112
-27, 42, 136, 43, 115
-28, 43, 142, 42, 123
-29, 45, 144, 41, 129
-29, 45, 145, 42, 129
-29, 45, 147, 41, 127
-30, 46, 152, 42, 135
-31, 47, 158, 43, 132
-32, 48, 164, 43, 135
-33, 50, 165, 43, 138
-32, 49, 162, 42, 142
-33, 50, 168, 42, 145
-33, 50, 169, 42, 148
-34, 53, 165, 42, 151
-34, 53, 165, 44, 152
-34, 53, 167, 43, 150
-34, 53, 169, 42, 151
-35, 55, 171, 41, 152
-36, 56, 177, 41, 155
-37, 58, 177, 44, 153
-38, 59, 183, 45, 151
-38, 58, 189, 44, 159
-39, 60, 189, 46, 162
-39, 60, 190, 46, 165
-40, 62, 191, 47, 163
-40, 63, 187, 47, 166
-41, 65, 187, 49, 172
-41, 66, 183, 48, 180
-42, 69, 179, 48, 186
-42, 68, 186, 47, 183
-42, 69, 182, 47, 184
-42, 70, 178, 48, 183
-42, 69, 183, 51, 183
-42, 69, 184, 51, 186
-42, 70, 180, 52, 184
-43, 71, 186, 52, 185
-43, 70, 193, 51, 183
-43, 69, 199, 50, 189
-44, 71, 199, 52, 190
-44, 71, 201, 51, 188
-44, 71, 203, 50, 188
-44, 71, 203, 52, 192
-45, 72, 209, 52, 196
-45, 72, 211, 51, 195
-44, 71, 207, 51, 198
-44, 71, 207, 53, 201
-45, 72, 213, 54, 199
-45, 71, 218, 56, 200
-46, 72, 223, 59, 198
-46, 71, 228, 62, 196
-47, 73, 230, 61, 202
-47, 72, 236, 62, 201
-47, 72, 238, 61, 199
-48, 75, 235, 60, 197
-49, 77, 235, 62, 200
-49, 77, 236, 63, 198
-50, 79, 236, 65, 202
-51, 80, 241, 67, 205
-52, 81, 247, 67, 208
-53, 82, 253, 68, 206
-53, 81, 259, 67, 214
-52, 80, 256, 67, 215
-53, 82, 256, 69, 219
-54, 84, 258, 68, 218
-54, 84, 259, 69, 216
-54, 84, 260, 69, 219
-54, 84, 260, 71, 220
-54, 83, 266, 71, 224
-54, 83, 267, 71, 225
-55, 84, 273, 71, 231
-56, 86, 274, 72, 229
-56, 86, 274, 74, 233
-56, 86, 275, 74, 235
-56, 85, 281, 74, 238
-57, 87, 281, 77, 237
-58, 89, 283, 76, 235
-59, 90, 289, 76, 238
-59, 91, 286, 75, 236
-59, 91, 288, 74, 235
-58, 90, 285, 74, 236
-58, 91, 281, 74, 239
-59, 94, 278, 73, 237
-60, 95, 283, 75, 240
-61, 96, 290, 74, 238
-62, 98, 290, 76, 241
-62, 98, 291, 76, 244
-62, 98, 293, 75, 244
-63, 100, 295, 74, 243
-63, 100, 296, 74, 246
-63, 101, 293, 75, 242
-63, 101, 293, 77, 245
-63, 101, 295, 76, 244
-64, 103, 295, 77, 252
-65, 105, 297, 76, 250
-66, 107, 297, 78, 254
-66, 107, 297, 80, 257
-66, 106, 304, 79, 256
-66, 106, 304, 80, 264
-67, 108, 306, 79, 263
-67, 108, 307, 79, 266
-67, 107, 314, 78, 264
-68, 108, 319, 79, 272
-68, 107, 325, 80, 270
-68, 107, 325, 83, 268
-69, 108, 331, 83, 271
-70, 110, 331, 86, 269
-71, 113, 328, 85, 268
-71, 112, 334, 86, 266
-72, 113, 340, 86, 269
-72, 113, 340, 89, 270
-72, 112, 347, 88, 268
-73, 114, 348, 88, 269
-73, 114, 349, 87, 277
-72, 113, 345, 87, 280
-73, 114, 350, 88, 288
-74, 116, 351, 88, 292
-74, 116, 351, 90, 295
-73, 115, 348, 89, 293
-73, 115, 348, 90, 301
-73, 115, 349, 89, 310
-73, 115, 349, 91, 313
-73, 115, 350, 91, 314
-73, 116, 346, 91, 317
-74, 117, 353, 90, 316
-75, 118, 360, 90, 315
-76, 120, 360, 93, 313
-76, 120, 361, 93, 317
-76, 120, 362, 94, 316
-76, 120, 363, 93, 324
-76, 119, 370, 92, 322
-77, 121, 370, 95, 321
-77, 120, 377, 94, 318
-77, 120, 377, 97, 316
-78, 122, 377, 98, 324
-78, 122, 378, 99, 322
-79, 123, 383, 101, 325
-80, 125, 384, 101, 328
-81, 127, 384, 103, 334
-81, 126, 390, 103, 338
-82, 127, 396, 104, 337
-83, 128, 402, 105, 335
-83, 129, 399, 104, 335
-82, 128, 395, 104, 338
-83, 129, 400, 105, 347
-84, 131, 402, 104, 345
-84, 130, 407, 105, 353
-85, 133, 403, 106, 357
-85, 133, 406, 105, 353
-85, 134, 402, 106, 352
-86, 136, 402, 108, 355
